date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-02-15,21479,1102,0,18,734
2011-02-22,21479,1097,0,18,734
2011-03-01,21479,1096,0,18,734
2011-03-08,21479,1087,0,18,734
2011-03-15,21479,1080,0,18,734
2011-03-22,21479,1079,0,18,734
2011-03-29,21479,1079,0,18,734
2011-04-05,21479,1079,0,18,734
2011-04-12,21479,1079,0,18,734
2011-04-19,21479,1067,0,18,734
2011-04-26,21479,1067,0,18,734
2011-05-03,21479,1059,0,18,734
2011-05-10,21479,1057,0,18,734
2011-05-17,21479,1057,0,18,734
2011-05-24,21479,1053,0,18,734
2011-05-31,21479,1053,0,18,734
2011-06-07,21479,1049,0,18,734
2011-06-14,21479,1045,0,18,734
2011-06-21,21479,1045,0,18,734
2011-06-28,21479,1041,0,18,734
2011-07-05,21479,1033,0,18,734
2011-07-12,21479,1029,0,18,734
2011-07-19,21479,1026,0,18,734
2011-07-26,21479,1012,0,18,734
2011-08-02,21479,1007,0,18,734
2011-08-09,21479,805,0,18,734
2011-08-16,21479,594,625,18,734
2011-08-23,21479,593,625,18,734
2011-08-30,21479,1210,0,18,734
2011-09-06,21479,1169,0,18,734
2011-09-13,21479,1118,0,18,734
2011-09-20,21479,1057,0,18,734
2011-09-27,21479,1017,0,18,734
2011-10-04,21479,925,0,18,734
2011-10-11,21479,870,0,18,734
2011-10-18,21479,758,0,18,734
2011-10-25,21479,698,507,18,734
2011-11-01,21479,583,507,18,734
2011-11-08,21479,976,0,18,734
2011-11-15,21479,822,0,18,734
2011-11-22,21479,359,733,18,734
2011-11-29,21479,199,733,18,734
2011-12-06,21479,760,0,18,734
2009-12-01,21481,689,0,18,672
2009-12-08,21481,496,460,18,672
2009-12-15,21481,283,460,18,672
2009-12-22,21481,515,518,18,672
2009-12-29,21481,460,518,18,672
2010-01-05,21481,967,0,18,672
2010-01-12,21481,881,0,18,672
2010-01-19,21481,822,0,18,672
2010-01-26,21481,749,0,18,672
2010-02-02,21481,711,0,18,672
2010-02-09,21481,675,0,18,672
2010-02-16,21481,641,413,18,672
2010-02-23,21481,629,413,18,672
2010-03-02,21481,1026,0,18,672
2010-03-09,21481,1011,0,18,672
2010-03-16,21481,966,0,18,672
2010-03-23,21481,965,0,18,672
2010-03-30,21481,952,0,18,672
2010-04-06,21481,952,0,18,672
2010-04-13,21481,945,0,18,672
2010-04-20,21481,944,0,18,672
2010-04-27,21481,937,0,18,672
2010-05-04,21481,918,0,18,672
2010-05-11,21481,912,0,18,672
2010-05-18,21481,173,906,18,672
2010-05-25,21481,136,906,18,672
2010-06-01,21481,1041,0,18,672
2010-06-08,21481,1040,0,18,672
2010-06-15,21481,1040,0,18,672
2010-06-22,21481,1039,0,18,672
2010-06-29,21481,1021,0,18,672
2010-07-06,21481,1003,0,18,672
2010-07-13,21481,1003,0,18,672
2010-07-20,21481,991,0,18,672
2010-07-27,21481,989,0,18,672
2010-08-03,21481,980,0,18,672
2010-08-10,21481,900,0,18,672
2010-08-17,21481,880,0,18,672
2010-08-24,21481,720,0,18,672
2010-08-31,21481,704,0,18,672
2010-09-07,21481,687,0,18,672
2010-09-14,21481,654,409,18,672
2010-09-21,21481,598,409,18,672
2010-09-28,21481,964,0,18,672
2010-10-05,21481,563,456,18,672
2010-10-12,21481,135,945,18,672
2010-10-19,21481,480,489,18,672
2010-10-26,21481,366,489,18,672
2010-11-02,21481,710,0,18,672
2010-11-09,21481,382,538,18,672
2010-11-16,21481,147,538,18,672
2010-11-23,21481,402,502,18,672
2010-11-30,21481,67,948,18,672
2010-12-07,21481,330,446,18,672
2010-12-14,21481,11,871,18,672
2010-12-21,21481,148,862,18,672
2010-12-28,21481,564,437,18,672
2011-01-04,21481,557,437,18,672
2011-01-11,21481,941,0,18,672
2011-01-18,21481,924,0,18,672
2011-01-25,21481,915,0,18,672
2011-02-01,21481,899,0,18,672
2011-02-08,21481,874,0,18,672
2011-02-15,21481,858,0,18,672
2011-02-22,21481,820,0,18,672
2011-03-01,21481,804,0,18,672
2011-03-08,21481,794,0,18,672
2011-03-15,21481,787,0,18,672
2011-03-22,21481,772,0,18,672
2011-03-29,21481,735,0,18,672
2011-04-05,21481,735,0,18,672
2011-04-12,21481,726,0,18,672
2011-04-19,21481,713,0,18,672
2011-04-26,21481,712,0,18,672
2011-05-03,21481,698,0,18,672
2011-05-10,21481,695,0,18,672
2011-05-17,21481,689,0,18,672
2011-05-24,21481,683,0,18,672
2011-05-31,21481,608,434,18,672
2011-06-07,21481,599,434,18,672
2011-06-14,21481,1027,0,18,672
2011-06-21,21481,1023,0,18,672
2011-06-28,21481,979,0,18,672
2011-07-05,21481,975,0,18,672
2011-07-12,21481,973,0,18,672
2011-07-19,21481,959,0,18,672
2011-07-26,21481,938,0,18,672
2011-08-02,21481,932,0,18,672
2011-08-09,21481,692,0,18,672
2011-08-16,21481,605,451,18,672
2011-08-23,21481,603,451,18,672
2011-08-30,21481,941,0,18,672
2011-09-06,21481,928,0,18,672
2011-09-13,21481,888,0,18,672
2011-09-20,21481,730,0,18,672
2011-09-27,21481,596,417,18,672
2011-10-04,21481,567,417,18,672
2011-10-11,21481,952,0,18,672
2011-10-18,21481,853,0,18,672
2011-10-25,21481,669,411,18,672
2011-11-01,21481,616,411,18,672
2011-11-08,21481,564,411,18,672
2011-11-15,21481,819,0,18,672
2011-11-22,21481,634,446,18,672
2011-11-29,21481,536,446,18,672
2011-12-06,21481,393,446,18,672
2009-12-01,21485,945,507,21,967
2009-12-08,21485,651,507,21,967
2009-12-15,21485,280,1026,21,967
2009-12-22,21485,507,519,21,967
2009-12-29,21485,507,519,21,967
2010-01-05,21485,990,0,21,967
2010-01-12,21485,827,513,21,967
2010-01-19,21485,689,513,21,967
2010-01-26,21485,569,513,21,967
2010-02-02,21485,1002,0,21,967
2010-02-09,21485,875,538,21,967
2010-02-16,21485,804,538,21,967
2010-02-23,21485,753,538,21,967
2010-03-02,21485,1243,0,21,967
2010-03-09,21485,1226,0,21,967
2010-03-16,21485,1212,0,21,967
2010-03-23,21485,1205,0,21,967
2010-03-30,21485,1193,0,21,967
2010-04-06,21485,1186,0,21,967
2010-04-13,21485,1177,0,21,967
2010-04-20,21485,1172,0,21,967
2010-04-27,21485,1125,0,21,967
2010-05-04,21485,1122,0,21,967
2010-05-11,21485,1115,0,21,967
2010-05-18,21485,1113,0,21,967
2010-05-25,21485,1096,0,21,967
2010-06-01,21485,1095,0,21,967
2010-06-08,21485,1092,0,21,967
2010-06-15,21485,1090,0,21,967
2010-06-22,21485,1090,0,21,967
2010-06-29,21485,1090,0,21,967
2010-07-06,21485,1080,0,21,967
2010-07-13,21485,1053,0,21,967
2010-07-20,21485,1047,0,21,967
2010-07-27,21485,1037,0,21,967
2010-08-03,21485,1026,0,21,967
2010-08-10,21485,1023,0,21,967
2010-08-17,21485,970,0,21,967
2010-08-24,21485,942,487,21,967
2010-08-31,21485,930,487,21,967
2010-09-07,21485,910,487,21,967
2010-09-14,21485,1349,0,21,967
2010-09-21,21485,1282,0,21,967
2010-09-28,21485,1131,0,21,967
2010-10-05,21485,1033,0,21,967
2010-10-12,21485,856,505,21,967
2010-10-19,21485,744,505,21,967
2010-10-26,21485,632,505,21,967
2010-11-02,21485,1040,0,21,967
2010-11-09,21485,744,511,21,967
2010-11-16,21485,557,511,21,967
2010-11-23,21485,325,1029,21,967
2010-11-30,21485,479,518,21,967
2010-12-07,21485,261,1035,21,967
2010-12-14,21485,612,517,21,967
2010-12-21,21485,371,1012,21,967
2010-12-28,21485,869,495,21,967
2011-01-04,21485,869,495,21,967
2011-01-11,21485,1235,0,21,967
2011-01-18,21485,1157,0,21,967
2011-01-25,21485,1110,0,21,967
2011-02-01,21485,1065,0,21,967
2011-02-08,21485,1041,0,21,967
2011-02-15,21485,1005,0,21,967
2011-02-22,21485,978,0,21,967
2011-03-01,21485,939,486,21,967
2011-03-08,21485,936,486,21,967
2011-03-15,21485,930,486,21,967
2011-03-22,21485,1413,0,21,967
2011-03-29,21485,1410,0,21,967
2011-04-05,21485,1406,0,21,967
2011-04-12,21485,1401,0,21,967
2011-04-19,21485,1396,0,21,967
2011-04-26,21485,1395,0,21,967
2011-05-03,21485,1395,0,21,967
2011-05-10,21485,1391,0,21,967
2011-05-17,21485,1361,0,21,967
2011-05-24,21485,1360,0,21,967
2011-05-31,21485,1360,0,21,967
2011-06-07,21485,1344,0,21,967
2011-06-14,21485,1344,0,21,967
2011-06-21,21485,1337,0,21,967
2011-06-28,21485,1337,0,21,967
2011-07-05,21485,1336,0,21,967
2011-07-12,21485,1326,0,21,967
2011-07-19,21485,1253,0,21,967
2011-07-26,21485,1246,0,21,967
2011-08-02,21485,1196,0,21,967
2011-08-09,21485,1176,0,21,967
2011-08-16,21485,1166,0,21,967
2011-08-23,21485,1135,0,21,967
2011-08-30,21485,1109,0,21,967
2011-09-06,21485,1058,0,21,967
2011-09-13,21485,947,505,21,967
2011-09-20,21485,385,1067,21,967
2011-09-27,21485,319,1067,21,967
2011-10-04,21485,673,562,21,967
2011-10-11,21485,1186,0,21,967
2011-10-18,21485,1104,0,21,967
2011-10-25,21485,1039,0,21,967
2011-11-01,21485,923,529,21,967
2011-11-08,21485,799,529,21,967
2011-11-15,21485,539,529,21,967
2011-11-22,21485,878,488,21,967
2011-11-29,21485,745,488,21,967
2011-12-06,21485,640,488,21,967
2009-12-01,21523,342,0,18,337
2009-12-08,21523,172,203,18,337
2009-12-15,21523,122,414,18,337
2009-12-22,21523,203,211,18,337
2009-12-29,21523,203,211,18,337
2010-01-05,21523,410,0,18,337
2010-01-12,21523,326,209,18,337
2010-01-19,21523,232,209,18,337
2010-01-26,21523,162,209,18,337
2010-02-02,21523,321,205,18,337
2010-02-09,21523,264,205,18,337
2010-02-16,21523,232,205,18,337
2010-02-23,21523,399,0,18,337
2010-03-02,21523,298,211,18,337
2010-03-09,21523,229,211,18,337
2010-03-16,21523,366,0,18,337
2010-03-23,21523,324,212,18,337
2010-03-30,21523,277,212,18,337
2010-04-06,21523,257,212,18,337
2010-04-13,21523,395,0,18,337
2010-04-20,21523,326,200,18,337
2010-04-27,21523,254,200,18,337
2010-05-04,21523,211,200,18,337
2010-05-11,21523,354,0,18,337
2010-05-18,21523,317,205,18,337
2010-05-25,21523,280,205,18,337
2010-06-01,21523,471,0,18,337
2010-06-08,21523,384,0,18,337
2010-06-15,21523,209,255,18,337
2010-06-22,21523,195,255,18,337
2010-06-29,21523,177,255,18,337
2010-07-06,21523,378,0,18,337
2010-07-13,21523,361,0,18,337
2010-07-20,21523,49,477,18,337
2010-07-27,21523,8,477,18,337
2010-08-03,21523,238,295,18,337
2010-08-10,21523,213,295,18,337
2010-08-17,21523,173,295,18,337
2010-08-24,21523,356,0,18,337
2010-08-31,21523,315,201,18,337
2010-09-07,21523,256,201,18,337
2010-09-14,21523,436,0,18,337
2010-09-21,21523,436,0,18,337
2010-09-28,21523,436,0,18,337
2010-10-05,21523,419,0,18,337
2010-10-12,21523,419,0,18,337
2010-10-19,21523,413,0,18,337
2010-10-26,21523,321,215,18,337
2010-11-02,21523,222,215,18,337
2010-11-09,21523,132,215,18,337
2010-11-16,21523,284,202,18,337
2010-11-23,21523,229,202,18,337
2010-11-30,21523,93,403,18,337
2010-12-07,21523,208,201,18,337
2010-12-14,21523,344,0,18,337
2010-12-21,21523,293,228,18,337
2010-12-28,21523,292,228,18,337
2011-01-04,21523,520,0,18,337
2011-01-11,21523,493,0,18,337
2011-01-18,21523,456,0,18,337
2011-01-25,21523,443,0,18,337
2011-02-01,21523,376,0,18,337
2011-02-08,21523,361,0,18,337
2011-02-15,21523,312,221,18,337
2011-02-22,21523,268,221,18,337
2011-03-01,21523,470,0,18,337
2011-03-08,21523,407,0,18,337
2011-03-15,21523,356,0,18,337
2011-03-22,21523,336,200,18,337
2011-03-29,21523,328,200,18,337
2011-04-05,21523,298,200,18,337
2011-04-12,21523,487,0,18,337
2011-04-19,21523,445,0,18,337
2011-04-26,21523,438,0,18,337
2011-05-03,21523,437,0,18,337
2011-05-10,21523,357,0,18,337
2011-05-17,21523,207,205,18,337
2011-05-24,21523,190,205,18,337
2011-05-31,21523,386,0,18,337
2011-06-07,21523,181,355,18,337
2011-06-14,21523,0,355,18,337
2011-06-21,21523,0,355,18,337
2011-06-28,21523,350,0,18,337
2011-07-05,21523,0,536,18,337
2011-07-12,21523,0,536,18,337
2011-07-19,21523,202,320,18,337
2011-07-26,21523,419,0,18,337
2011-08-02,21523,412,0,18,337
2011-08-09,21523,384,0,18,337
2011-08-16,21523,336,200,18,337
2011-08-23,21523,295,200,18,337
2011-08-30,21523,281,200,18,337
2011-09-06,21523,416,0,18,337
2011-09-13,21523,369,0,18,337
2011-09-20,21523,128,387,18,337
2011-09-27,21523,106,387,18,337
2011-10-04,21523,388,0,18,337
2011-10-11,21523,348,0,18,337
2011-10-18,21523,303,207,18,337
2011-10-25,21523,291,207,18,337
2011-11-01,21523,458,0,18,337
2011-11-08,21523,414,0,18,337
2011-11-15,21523,392,0,18,337
2011-11-22,21523,289,235,18,337
2011-11-29,21523,241,235,18,337
2011-12-06,21523,216,235,18,337
2009-12-01,21524,285,151,18,362
2009-12-08,21524,243,151,18,362
2009-12-15,21524,82,354,18,362
2009-12-22,21524,154,278,18,362
2009-12-29,21524,151,278,18,362
2010-01-05,21524,347,75,18,362
2010-01-12,21524,220,194,18,362
2010-01-19,21524,203,194,18,362
2010-01-26,21524,323,84,18,362
2010-02-02,21524,273,163,18,362
2010-02-09,21524,108,307,18,362
2010-02-16,21524,28,392,18,362
2010-02-23,21524,286,85,18,362
2010-03-02,21524,117,294,18,362
2010-03-09,21524,141,290,18,362
2010-03-16,21524,301,81,18,362
2010-03-23,21524,60,346,18,362
2010-03-30,21524,118,265,18,362
2010-04-06,21524,364,0,18,362
2010-04-13,21524,264,172,18,362
2010-04-20,21524,187,249,18,362
2010-04-27,21524,236,163,18,362
2010-05-04,21524,224,166,18,362
2010-05-11,21524,264,166,18,362
2010-05-18,21524,315,77,18,362
2010-05-25,21524,262,162,18,362
2010-06-01,21524,331,85,18,362
2010-06-08,21524,372,0,18,362
2010-06-15,21524,327,76,18,362
2010-06-22,21524,310,76,18,362
2010-06-29,21524,350,78,18,362
2010-07-06,21524,263,157,18,362
2010-07-13,21524,245,157,18,362
2010-07-20,21524,280,156,18,362
2010-07-27,21524,327,77,18,362
2010-08-03,21524,287,77,18,362
2010-08-10,21524,349,77,18,362
2010-08-17,21524,311,77,18,362
2010-08-24,21524,251,134,18,362
2010-08-31,21524,190,219,18,362
2010-09-07,21524,304,85,18,362
2010-09-14,21524,358,78,18,362
2010-09-21,21524,309,78,18,362
2010-09-28,21524,237,155,18,362
2010-10-05,21524,264,153,18,362
2010-10-12,21524,264,172,18,362
2010-10-19,21524,239,172,18,362
2010-10-26,21524,292,96,18,362
2010-11-02,21524,362,0,18,362
2010-11-09,21524,310,80,18,362
2010-11-16,21524,190,246,18,362
2010-11-23,21524,225,166,18,362
2010-11-30,21524,188,243,18,362
2010-12-07,21524,314,77,18,362
2010-12-14,21524,242,153,18,362
2010-12-21,21524,282,154,18,362
2010-12-28,21524,354,78,18,362
2011-01-04,21524,352,78,18,362
2011-01-11,21524,368,0,18,362
2011-01-18,21524,361,75,18,362
2011-01-25,21524,325,75,18,362
2011-02-01,21524,351,83,18,362
2011-02-08,21524,339,83,18,362
2011-02-15,21524,321,83,18,362
2011-02-22,21524,378,0,18,362
2011-03-01,21524,360,76,18,362
2011-03-08,21524,350,76,18,362
2011-03-15,21524,289,76,18,362
2011-03-22,21524,350,76,18,362
2011-03-29,21524,302,76,18,362
2011-04-05,21524,347,82,18,362
2011-04-12,21524,327,82,18,362
2011-04-19,21524,377,0,18,362
2011-04-26,21524,343,84,18,362
2011-05-03,21524,322,84,18,362
2011-05-10,21524,371,0,18,362
2011-05-17,21524,309,76,18,362
2011-05-24,21524,298,76,18,362
2011-05-31,21524,360,76,18,362
2011-06-07,21524,356,76,18,362
2011-06-14,21524,320,76,18,362
2011-06-21,21524,389,0,18,362
2011-06-28,21524,385,0,18,362
2011-07-05,21524,344,81,18,362
2011-07-12,21524,300,81,18,362
2011-07-19,21524,360,76,18,362
2011-07-26,21524,343,76,18,362
2011-08-02,21524,324,76,18,362
2011-08-09,21524,368,0,18,362
2011-08-16,21524,333,79,18,362
2011-08-23,21524,302,79,18,362
2011-08-30,21524,359,77,18,362
2011-09-06,21524,270,166,18,362
2011-09-13,21524,243,166,18,362
2011-09-20,21524,174,241,18,362
2011-09-27,21524,185,228,18,362
2011-10-04,21524,287,76,18,362
2011-10-11,21524,324,78,18,362
2011-10-18,21524,305,78,18,362
2011-10-25,21524,373,0,18,362
2011-11-01,21524,354,75,18,362
2011-11-08,21524,328,75,18,362
2011-11-15,21524,322,75,18,362
2011-11-22,21524,312,121,18,362
2011-11-29,21524,297,121,18,362
2011-12-06,21524,269,121,18,362
2009-12-01,21527,324,180,21,344
2009-12-08,21527,207,180,21,344
2009-12-15,21527,90,353,21,344
2009-12-22,21527,205,173,21,344
2009-12-29,21527,180,173,21,344
2010-01-05,21527,318,180,21,344
2010-01-12,21527,279,180,21,344
2010-01-19,21527,172,180,21,344
2010-01-26,21527,319,166,21,344
2010-02-02,21527,302,166,21,344
2010-02-09,21527,262,166,21,344
2010-02-16,21527,376,0,21,344
2010-02-23,21527,303,169,21,344
2010-03-02,21527,292,169,21,344
2010-03-09,21527,292,169,21,344
2010-03-16,21527,450,0,21,344
2010-03-23,21527,376,0,21,344
2010-03-30,21527,315,161,21,344
2010-04-06,21527,268,161,21,344
2010-04-13,21527,240,161,21,344
2010-04-20,21527,367,0,21,344
2010-04-27,21527,249,165,21,344
2010-05-04,21527,205,165,21,344
2010-05-11,21527,159,331,21,344
2010-05-18,21527,285,166,21,344
2010-05-25,21527,266,166,21,344
2010-06-01,21527,407,0,21,344
2010-06-08,21527,152,352,21,344
2010-06-15,21527,131,352,21,344
2010-06-22,21527,104,352,21,344
2010-06-29,21527,446,0,21,344
2010-07-06,21527,381,0,21,344
2010-07-13,21527,352,0,21,344
2010-07-20,21527,338,162,21,344
2010-07-27,21527,132,372,21,344
2010-08-03,21527,105,372,21,344
2010-08-10,21527,250,210,21,344
2010-08-17,21527,425,0,21,344
2010-08-24,21527,377,0,21,344
2010-08-31,21527,220,272,21,344
2010-09-07,21527,187,272,21,344
2010-09-14,21527,153,272,21,344
2010-09-21,21527,378,0,21,344
2010-09-28,21527,350,0,21,344
2010-10-05,21527,335,164,21,344
2010-10-12,21527,284,164,21,344
2010-10-19,21527,141,363,21,344
2010-10-26,21527,268,199,21,344
2010-11-02,21527,228,199,21,344
2010-11-09,21527,401,0,21,344
2010-11-16,21527,350,0,21,344
2010-11-23,21527,303,166,21,344
2010-11-30,21527,187,166,21,344
2010-12-07,21527,141,327,21,344
2010-12-14,21527,245,161,21,344
2010-12-21,21527,187,161,21,344
2010-12-28,21527,348,0,21,344
2011-01-04,21527,336,168,21,344
2011-01-11,21527,329,168,21,344
2011-01-18,21527,291,168,21,344
2011-01-25,21527,435,0,21,344
2011-02-01,21527,417,0,21,344
2011-02-08,21527,345,0,21,344
2011-02-15,21527,322,161,21,344
2011-02-22,21527,300,161,21,344
2011-03-01,21527,276,161,21,344
2011-03-08,21527,418,0,21,344
2011-03-15,21527,381,0,21,344
2011-03-22,21527,372,0,21,344
2011-03-29,21527,368,0,21,344
2011-04-05,21527,367,0,21,344
2011-04-12,21527,367,0,21,344
2011-04-19,21527,367,0,21,344
2011-04-26,21527,367,0,21,344
2011-05-03,21527,367,0,21,344
2011-05-10,21527,367,0,21,344
2011-05-17,21527,366,0,21,344
2011-05-24,21527,366,0,21,344
2011-05-31,21527,366,0,21,344
2011-06-07,21527,366,0,21,344
2011-06-14,21527,366,0,21,344
2011-06-21,21527,366,0,21,344
2011-06-28,21527,366,0,21,344
2011-07-05,21527,366,0,21,344
2011-07-12,21527,366,0,21,344
2011-07-19,21527,366,0,21,344
2011-07-26,21527,366,0,21,344
2011-08-02,21527,366,0,21,344
2011-08-09,21527,366,0,21,344
2011-08-16,21527,366,0,21,344
2011-08-23,21527,366,0,21,344
2011-08-30,21527,366,0,21,344
2011-09-06,21527,366,0,21,344
2011-09-13,21527,366,0,21,344
2011-09-20,21527,366,0,21,344
2011-09-27,21527,366,0,21,344
2011-10-04,21527,366,0,21,344
2011-10-11,21527,366,0,21,344
2011-10-18,21527,366,0,21,344
2011-10-25,21527,366,0,21,344
2011-11-01,21527,366,0,21,344
2011-11-08,21527,366,0,21,344
2011-11-15,21527,366,0,21,344
2011-11-22,21527,366,0,21,344
2011-11-29,21527,366,0,21,344
2011-12-06,21527,366,0,21,344
2009-12-01,21621,114,74,21,135
2009-12-08,21621,44,129,21,135
2009-12-15,21621,21,129,21,135
2009-12-22,21621,74,114,21,135
2009-12-29,21621,129,59,21,135
2010-01-05,21621,125,59,21,135
2010-01-12,21621,168,0,21,135
2010-01-19,21621,130,58,21,135
2010-01-26,21621,94,58,21,135
2010-02-02,21621,82,58,21,135
2010-02-09,21621,93,86,21,135
2010-02-16,21621,46,142,21,135
2010-02-23,21621,0,142,21,135
2010-03-02,21621,18,170,21,135
2010-03-09,21621,50,114,21,135
2010-03-16,21621,14,174,21,135
2010-03-23,21621,54,119,21,135
2010-03-30,21621,16,119,21,135
2010-04-06,21621,55,123,21,135
2010-04-13,21621,0,164,21,135
2010-04-20,21621,0,164,21,135
2010-04-27,21621,0,179,21,135
2010-05-04,21621,66,79,21,135
2010-05-11,21621,0,144,21,135
2010-05-18,21621,0,188,21,135
2010-05-25,21621,0,188,21,135
2010-06-01,21621,0,188,21,135
2010-06-08,21621,0,188,21,135
2010-06-15,21621,0,188,21,135
2010-06-22,21621,0,188,21,135
2010-06-29,21621,31,157,21,135
2010-07-06,21621,0,157,21,135
2010-07-13,21621,0,154,21,135
2010-07-20,21621,74,62,21,135
2010-07-27,21621,35,122,21,135
2010-08-03,21621,51,118,21,135
2010-08-10,21621,35,118,21,135
2010-08-17,21621,9,140,21,135
2010-08-24,21621,48,138,21,135
2010-08-31,21621,0,138,21,135
2010-09-07,21621,0,188,21,135
2010-09-14,21621,39,132,21,135
2010-09-21,21621,0,188,21,135
2010-09-28,21621,0,188,21,135
2010-10-05,21621,0,188,21,135
2010-10-12,21621,45,132,21,135
2010-10-19,21621,137,0,21,135
2010-10-26,21621,125,57,21,135
2010-11-02,21621,111,57,21,135
2010-11-09,21621,59,115,21,135
2010-11-16,21621,75,113,21,135
2010-11-23,21621,30,113,21,135
2010-11-30,21621,45,109,21,135
2010-12-07,21621,87,54,21,135
2010-12-14,21621,58,109,21,135
2010-12-21,21621,87,55,21,135
2010-12-28,21621,87,55,21,135
2011-01-04,21621,127,61,21,135
2011-01-11,21621,0,188,21,135
2011-01-18,21621,0,188,21,135
2011-01-25,21621,37,127,21,135
2011-02-01,21621,134,54,21,135
2011-02-08,21621,92,54,21,135
2011-02-15,21621,0,188,21,135
2011-02-22,21621,26,134,21,135
2011-03-01,21621,0,188,21,135
2011-03-08,21621,102,54,21,135
2011-03-15,21621,45,134,21,135
2011-03-22,21621,88,80,21,135
2011-03-29,21621,0,188,21,135
2011-04-05,21621,74,108,21,135
2011-04-12,21621,68,108,21,135
2011-04-19,21621,151,0,21,135
2011-04-26,21621,151,0,21,135
2011-05-03,21621,150,0,21,135
2011-05-10,21621,29,159,21,135
2011-05-17,21621,0,159,21,135
2011-05-24,21621,0,159,21,135
2011-05-31,21621,117,60,21,135
2011-06-07,21621,64,118,21,135
2011-06-14,21621,23,118,21,135
2011-06-21,21621,39,120,21,135
2011-06-28,21621,80,62,21,135
2011-07-05,21621,30,134,21,135
2011-07-12,21621,63,72,21,135
2011-07-19,21621,39,129,21,135
2011-07-26,21621,98,57,21,135
2011-08-02,21621,71,116,21,135
2011-08-09,21621,0,188,21,135
2011-08-16,21621,0,188,21,135
2011-08-23,21621,43,129,21,135
2011-08-30,21621,140,0,21,135
2011-09-06,21621,75,113,21,135
2011-09-13,21621,68,113,21,135
2011-09-20,21621,48,113,21,135
2011-09-27,21621,97,56,21,135
2011-10-04,21621,83,56,21,135
2011-10-11,21621,49,110,21,135
2011-10-18,21621,90,54,21,135
2011-10-25,21621,66,111,21,135
2011-11-01,21621,100,57,21,135
2011-11-08,21621,74,114,21,135
2011-11-15,21621,93,57,21,135
2011-11-22,21621,65,114,21,135
2011-11-29,21621,107,57,21,135
2011-12-06,21621,63,118,21,135
2009-12-01,21623,28,0,18,22
2009-12-08,21623,28,0,18,22
2009-12-15,21623,28,0,18,22
2009-12-22,21623,28,0,18,22
2009-12-29,21623,28,0,18,22
2010-01-05,21623,28,0,18,22
2010-01-12,21623,28,0,18,22
2010-01-19,21623,28,0,18,22
2010-01-26,21623,28,0,18,22
